row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,outcome,oracle_p,true_driver_set,split
984,2.430086,0.367529,0.19654313,-1.7685713,-0.59445435,0.08811752,-0.7185613,0.70529735,0.2227096,0.11346016,1.2905694,1.7293133,0.5966436,0.5969214,-0.6668525,0.4776063,-0.1479637,-0.53068125,-0.73250675,0.6195752,0,0.08139896,"f0,f1",train
985,2.2325382,1.1462733,-1.1704187,0.22831157,0.68135685,-1.2388842,3.4243636,-0.8803887,-0.782833,0.24017039,1.3993977,-0.22936417,-0.08637227,1.277541,0.48078975,-0.78578174,-0.6586304,0.49977133,-1.346483,-0.19924581,0,0.268193,"f0,f1",train
986,1.254089,1.5391867,2.8435872,1.1537406,-0.81418896,-0.076389335,-1.6722881,2.2541664,-1.2921107,-0.72888917,1.6035085,0.58066297,1.0857826,0.71940655,1.9708332,-0.8133016,-0.085315585,-1.4488811,-1.302252,-0.15056863,0,0.1971634,"f0,f1",train
987,1.8150496,2.137202,2.4623606,-1.5301088,0.56430644,2.879935,0.24866562,-0.70660704,0.4199616,-0.047178872,-2.1362896,-0.47703344,-0.48456684,-0.9151442,0.9540804,1.2277588,-0.31068158,-1.3742845,1.2124767,1.070753,1,0.5099354,"f0,f1",train
988,0.33045092,1.9220264,4.294469,1.0558448,1.1436087,0.040152766,0.2387179,-1.8924304,-1.5089158,-1.9935223,-0.9153255,0.37199527,-0.83082026,0.694045,0.5747947,0.8643334,0.5527211,0.15568899,-1.3446184,-0.89332265,0,0.061495382,"f0,f1",train
989,0.94213396,2.5737152,1.7412671,-0.37343562,1.8157036,-0.4797257,-0.29266387,-0.13889714,-0.28337288,0.26627553,-0.12556449,-0.7057952,-0.28859475,0.19292264,1.4302782,-0.048336223,-0.10300047,-0.26286665,1.4414921,-1.7238773,0,0.22099513,"f0,f1",train
990,0.57322013,3.9253373,-2.128939,0.20812161,-0.80378264,0.38021106,0.95797336,-0.35439208,-0.41627827,0.42968395,-0.33903486,1.2849841,0.45888186,0.64988476,0.3554003,0.55353856,-0.7661468,0.4270503,-0.25797606,1.4885848,0,0.13440403,"f0,f1",train
991,-0.26941052,0.837999,2.7451093,0.5342816,-0.7517256,-0.07822837,0.3113582,0.5659965,-0.6547951,-1.0858648,1.6799434,-0.46941432,0.58277804,-1.1823248,-0.0879804,0.78564763,-0.5017705,0.09900314,0.48713166,0.2292603,0,0.005932124,"f0,f1",train
992,-0.55003864,2.6659195,-3.7101538,0.6832188,-0.2795542,-1.1412696,0.5082042,-2.0628457,-0.4924125,-0.20201457,0.6455482,-1.3394415,-2.0143747,0.13330503,0.59009844,-0.56009096,0.2537841,0.036225136,-0.08912294,-0.42296743,0,0.014858271,"f0,f1",train
993,0.39852634,3.271463,2.8553572,0.7282079,-1.4849622,-1.1462052,-1.3057345,-0.43534154,0.05701146,-0.027546477,-0.8591309,0.64088523,-0.46173128,-0.20293835,0.008283938,-1.1681856,-0.26145124,0.1531029,-1.772198,-0.005701822,0,0.09668905,"f0,f1",train
994,2.935888,-1.3489689,1.1365591,0.134148,-0.46351317,0.5835624,1.3092135,-0.6461636,0.06962102,-0.29514024,0.32551345,1.4138832,-1.2906044,0.10620799,-0.2207081,1.2125125,0.029032698,-0.83375114,0.5414851,0.93508816,0,0.0031626662,"f0,f1",train
995,4.159026,-0.2902044,1.0051183,0.47210166,-1.6215765,-1.0784769,-0.6925604,-1.7819095,1.0525757,0.37707624,-1.5400017,-1.1086884,-1.2556672,0.23583438,0.49465021,0.094795,0.4513811,-0.19235162,-0.57766616,-1.2455269,0,0.026976686,"f0,f1",train
996,1.0850217,4.327247,-1.238979,0.678086,0.50218743,-0.2875207,-1.160206,1.0898896,-1.0412909,-2.2590787,0.56345904,0.8160349,1.1497412,-1.350651,0.4382372,0.84461397,-0.396557,0.6607523,-0.783932,-1.97428,0,0.30259463,"f0,f1",train
997,0.2050355,-0.10213911,0.5490295,0.59092957,0.62554157,-0.5560681,0.026901446,0.09628711,-0.9519729,1.1548951,-0.1561195,-0.7616096,0.39106593,-0.5389773,-2.0547957,0.342481,0.39480996,-1.3640071,-1.4623679,-1.238009,0,0.0027221378,"f0,f1",train
998,2.6316707,2.7105143,-1.3305725,-0.9893768,1.4579728,0.371016,-1.1262814,-0.5740683,-0.29026797,-0.9603732,0.54146904,-0.18850335,1.4333438,0.69180703,0.073200725,-0.34825224,0.24738504,0.6096662,0.9931071,-0.6488075,1,0.8318975,"f0,f1",train
999,0.8367091,-0.9347647,2.534228,0.08716843,1.272878,0.173993,0.58596474,0.65720105,-0.039773934,1.8224072,1.5948863,-0.96663064,-0.12141668,0.35458675,2.8757234,-0.17106284,-1.5140419,-0.8783833,-0.7819734,-0.17468254,0,0.0015977907,"f0,f1",train
1000,0.38520062,2.9695952,1.0128175,-1.5759441,0.6887527,0.05588897,0.7027951,2.20739,0.5557875,-0.64900553,0.11128545,0.67983973,1.0585045,0.0093912305,-2.5061605,0.99991226,-1.2861452,-0.37753314,0.998378,-1.1660513,0,0.092243366,"f0,f1",train
1001,1.4306954,-0.044461027,1.2217782,-0.01748538,-0.46925244,-2.36073,-1.0868275,0.6520768,1.183834,1.0485702,-0.60160625,-0.6991621,0.5401171,0.38731894,-0.5225099,-0.560669,-0.92955714,1.2979099,-0.14308867,-0.035942994,0,0.020275999,"f0,f1",train
1002,2.201003,2.5620186,1.3548129,-0.04587543,1.3314415,1.5612613,1.2319864,0.019953847,-2.0167344,-0.65956706,-0.6143877,0.32649472,-0.373968,-0.44890285,0.3411062,0.15469605,-1.976145,-0.8751846,0.62271506,-0.299609,0,0.7168089,"f0,f1",train
1003,-1.0160795,0.46549547,1.3901093,-1.2905815,2.4399304,-0.72218,-0.16324425,-0.56474334,1.1708535,-0.86749107,0.08687841,0.42841017,-2.5970933,1.105847,0.7445512,0.33122936,0.3771021,0.41249704,-0.18211882,0.61961573,0,0.0007269746,"f0,f1",train
1004,-1.3388884,4.303403,0.12033544,0.12222403,-0.1740764,1.1547986,0.62611145,-1.1569864,2.28475,-0.1255098,0.66725445,-0.3573351,-1.645785,-0.35092115,0.6710764,-0.4220947,-1.625544,0.4065219,-0.51055235,0.97703165,0,0.003397015,"f0,f1",train
1005,2.8147302,3.0272443,1.3487142,-0.39866427,-0.5323461,-0.6371621,-0.4291581,1.001286,-0.93987215,1.1548272,0.5789302,-0.6283806,-0.029899357,0.60393625,0.592208,-0.8051639,-0.67138875,1.1218776,-0.12109079,-1.3391904,1,0.89073825,"f0,f1",train
1006,-1.3398564,-0.18651216,-1.8897991,-0.8731932,-0.5015482,1.8222686,0.09161971,0.114167966,1.5688884,0.43363792,0.02003468,0.8703339,1.1714888,0.17183124,-1.0661677,-0.38992852,-0.6278583,0.75384265,-1.8048099,-0.67445344,0,0.00011280423,"f0,f1",train
1007,2.2425005,2.0003498,-2.5032241,-1.1941296,1.3597914,-0.6084152,0.05405681,0.22594638,0.48808596,-0.5564453,0.5942941,0.2531342,0.07590669,-0.029550478,-0.9492731,0.2605186,-0.82555073,0.296067,0.0047649806,-0.68343323,0,0.5961638,"f0,f1",train
1008,1.8019096,2.6441941,0.7953652,1.2129964,-1.310343,0.59568954,0.27258012,-1.314088,-1.6048949,-0.2571565,0.8501684,0.9848368,1.0112232,-0.4402046,0.6225418,-0.76922554,-1.8089873,0.0023131063,2.2835395,3.8080792,0,0.58699113,"f0,f1",train
1009,4.2361927,3.1775496,-0.48080444,0.6759449,0.856442,1.1526046,1.1180842,-0.094342075,0.88618565,-0.85705745,-1.7415015,-2.0578265,0.8743553,0.50533366,0.32840633,-1.1852481,-1.1004903,1.988095,-1.3019854,-0.27394578,1,0.9622289,"f0,f1",train
1010,1.6147994,2.2239933,-2.6883588,2.5695446,-0.43328995,-0.9031251,-0.03244473,-0.6501625,-0.0016231938,-0.42447165,-0.89410466,-1.1486548,-0.27673653,1.2222115,1.3379995,0.6616865,0.49202505,0.69833934,0.44946188,0.82079995,1,0.45111698,"f0,f1",train
1011,-0.83292574,0.45731038,0.77944547,1.5759004,0.24747178,0.8730049,0.17991674,-0.4769682,-0.33815897,0.17245913,0.86004895,0.21211079,0.050786585,0.75759447,-0.07753935,0.4409339,0.74233913,-0.5159243,0.7450357,-1.8492544,0,0.0010304878,"f0,f1",train
1012,0.697401,1.410166,1.4933498,-1.6165257,-0.48477712,-0.32104456,0.3620364,0.5282029,0.0023123014,-0.82905465,0.6099568,0.9188585,0.84949565,0.990295,-0.38395748,0.9133878,-1.076092,-1.326077,0.018932398,1.1361831,0,0.07613568,"f0,f1",train
1013,0.2574505,0.4756646,1.9250851,-1.3522536,0.10913454,0.22106381,0.22919826,0.33785063,1.261433,-0.52581006,0.23120163,0.30397975,0.14048685,2.234146,1.508862,0.36674902,1.8861607,0.6256501,0.15695639,-0.1254097,0,0.0087820375,"f0,f1",train
1014,-0.21502148,2.1304305,4.8290944,0.56817925,-1.0919673,2.11467,-1.7550352,0.8341472,-0.2965612,0.92390037,0.21475622,0.16504659,0.44448745,-0.7306141,0.99691516,0.6011032,1.6145241,1.3688912,0.56273776,0.37182108,0,0.024442406,"f0,f1",train
1015,3.8492072,2.90231,-1.2750505,1.6289612,0.42191452,0.030150155,-0.07999181,-0.43338773,0.43395478,-0.42484966,0.39217535,-1.222236,0.6695262,-1.4718255,1.9428446,-0.4838389,-1.2273393,-0.4837632,-0.37788928,0.05449557,1,0.93441266,"f0,f1",train
1016,3.7577379,3.9185677,-2.5096264,-0.422214,-0.11620066,-0.3130514,0.3475547,0.6860929,-1.1945244,0.68918246,1.5658529,0.89869976,-0.38431156,-1.5188943,-0.109611,0.048064027,0.7637843,-0.30018026,0.3467661,-2.0697253,1,0.9813978,"f0,f1",train
1017,-1.431498,1.705011,4.0669403,0.22555265,-0.2695338,-1.2219867,0.7201575,0.5658045,-0.18616419,0.049729407,0.44241998,-0.8149202,-1.0451425,0.5931782,-0.85032934,0.09838323,1.3921269,1.3125753,-0.4145693,-0.8948077,0,0.0017038923,"f0,f1",train
1018,-0.9014441,4.0369763,-1.3412292,1.3496205,-0.4919798,0.22412491,-1.0192623,-0.35893226,0.5830891,-0.532561,0.2463803,0.13049443,0.9993158,1.2129056,-0.5062709,0.86152273,-0.49123874,1.0227935,-1.6863697,-0.39323503,0,0.008088608,"f0,f1",train
1019,-1.1719618,-1.3973432,-2.7711453,0.02899333,-0.7950956,-0.044834204,0.1554324,1.5057899,-0.94324446,0.30061692,-0.14424188,0.8002271,-1.8540606,0.46374002,-0.95323837,1.0223736,0.5836142,-0.69786274,-2.3701925,0.9483336,0,1.442692e-05,"f0,f1",train
1020,1.0781777,3.4847972,-0.20710558,0.4932101,-0.5481692,0.37101147,-0.4836825,-0.31430486,0.5033296,0.46220425,0.86665636,1.112594,-0.13309851,0.025755323,-0.4828835,-1.1981533,0.26746008,0.55100507,0.13075972,-1.5568098,0,0.29519415,"f0,f1",train
1021,3.8022816,-0.8020035,-0.33783546,0.9844806,-0.32978612,-0.04351885,0.7542247,-0.105163984,1.1614174,-0.7146239,-0.15862764,0.49320972,0.23898993,-1.0240161,-0.78730464,0.90427667,0.7955758,-0.21201669,0.4747226,0.23887017,0,0.0098142,"f0,f1",train
1022,-0.5209089,-1.1414902,-0.53409237,-0.7531485,-0.6359076,0.4511175,0.80376756,-0.24657737,-0.1986587,-0.33557186,0.23203917,-0.3638525,2.6295857,0.72353756,1.141586,0.018894596,0.034225304,0.50926936,-0.08489783,2.2747421,0,8.7202665e-05,"f0,f1",train
1023,-0.00898992,1.9632955,1.1472061,0.99546814,-0.7249477,-0.46043813,-1.2436978,1.8946097,1.1432605,-0.18409407,0.9549926,1.7136006,0.89581215,0.6626238,-0.18229851,1.3084742,-1.7304971,-0.86042243,1.3708375,-0.9365183,1,0.033397913,"f0,f1",train
1024,3.6860142,2.3363314,0.41953763,-1.445702,-0.6534617,0.20996223,-1.2795947,1.2522908,-0.11687298,0.048791915,-1.0160841,1.9261857,-0.74147326,-0.37947834,0.3584989,0.71789044,0.26179808,0.58333474,-0.68634284,-0.4313945,1,0.8314331,"f0,f1",train
1025,1.4627041,0.327399,0.7961165,2.288451,-1.0093213,-1.4815209,0.48546648,-1.049189,-1.0609878,1.8601596,0.077435784,-1.467451,-2.0578907,-0.0007527837,0.4118342,0.14577976,-0.40371826,-1.083898,-1.2980454,-1.8535637,0,0.04209398,"f0,f1",train
1026,3.963918,-0.8535701,-2.256344,1.1485807,0.3668749,-0.42097318,-0.5472488,-0.74841225,-0.70748645,-1.114458,-0.25849807,-0.09277028,-0.17863724,-2.760279,-1.500715,1.7094566,0.2986054,-0.041941743,-0.56837463,-0.62589,0,0.008885398,"f0,f1",train
1027,0.092732586,1.8833425,2.365699,0.016017301,0.034383114,2.3205254,1.0834498,0.7293542,0.17719789,-0.18450214,-0.010858342,0.08015051,-1.9764104,-0.2828462,-0.17190465,-1.3106542,0.26710013,-0.48321828,-0.01365541,1.8422494,0,0.03860828,"f0,f1",train
1028,2.5498781,-0.8082676,0.4636114,-0.8455679,0.4688555,-1.5971313,0.035301782,0.5767366,-3.5072827,0.42527378,0.37197897,0.05027005,-0.94158214,-0.89420015,-0.47325858,-0.08117345,-0.48219478,0.42393294,0.09350608,0.51635844,0,0.008721887,"f0,f1",train
1029,4.3963294,0.07909679,1.9333798,0.27879375,-1.1785061,-0.21283379,0.16812493,0.46784785,0.053153,-1.0314833,-1.2018428,-0.44507957,-1.0757163,-0.9774823,-1.6218321,0.045873318,-1.0939612,0.15342864,0.33690622,-0.2285638,0,0.054938853,"f0,f1",train
1030,-1.0106843,-1.0804373,-2.8615572,0.22578722,-0.62707436,-0.45773408,0.23119059,-0.9551264,-0.36288136,0.56197435,-1.4336891,-0.85535353,-0.41629192,0.21430252,-1.144532,-1.0359355,-0.75463974,-1.6462343,-0.0952771,0.38082907,0,3.7373935e-05,"f0,f1",train
1031,-0.7279607,2.5499845,-1.2994528,-2.2119937,0.35387486,0.13556111,1.6593847,0.84876275,-0.8266545,-1.0523726,0.47294793,0.57166123,0.113314204,0.7545105,-1.3657067,-0.6507914,-0.83784103,2.46667,-0.617277,-0.554057,0,0.010224313,"f0,f1",train
1032,-0.23312731,-1.4540722,-0.19310041,-0.0684552,-0.068317056,-1.0720072,-0.21155262,-0.15721579,-0.010694657,0.6816019,1.4607356,1.2894863,1.0010368,-0.583093,-0.1087043,0.7050598,-0.12086642,-0.07140919,1.8936243,-1.2685221,0,8.20757e-05,"f0,f1",train
1033,2.4516892,2.6452847,1.8619802,-1.4625101,-1.3146855,-0.4019308,-0.8464501,1.3326848,-1.2940948,0.16082603,-1.036827,0.90655357,0.036745336,1.6224005,0.20336603,0.27893704,0.41398126,0.7689899,0.8362815,0.8102761,0,0.79028916,"f0,f1",train
1034,-1.4122949,-0.81948656,3.0262651,0.14830463,-0.33130392,2.0911803,0.53249747,-0.39385915,0.16536264,0.02304502,-0.39876112,0.3370912,0.26969177,-0.4939265,0.11660922,0.96044165,-0.5991414,0.056167718,-0.0504335,0.42069614,0,2.8201544e-05,"f0,f1",train
1035,0.08496626,0.4009425,-0.979083,-1.0875161,-0.5372932,0.809527,-0.87262523,2.456214,-0.35529542,-0.48419702,0.46668234,-1.046064,-0.06782555,0.020457046,-1.7398825,0.2762399,-0.8205591,-0.07136007,0.20895186,-0.39084333,0,0.005567622,"f0,f1",train
1036,0.2398515,-0.4495754,0.8799062,0.371276,0.40639752,0.2728311,1.2996812,1.4113939,-2.0280912,0.06141912,1.016867,0.8421119,-0.67266005,0.655289,-0.17570728,0.62683815,-2.0359256,-0.83673203,0.9088897,-1.0713477,0,0.0014782905,"f0,f1",train
1037,2.9341652,3.2641296,-2.8287594,0.710569,0.10609813,-0.19668351,0.83301824,-0.3006093,-1.0452374,0.0066130655,1.8221856,0.34975135,0.43130562,-0.19216196,-1.2231039,-0.23893176,0.8178697,-0.8695174,-0.46144256,0.5767005,1,0.9192723,"f0,f1",train
1038,1.018535,2.4116013,0.15159647,-0.26463816,-0.62087333,-1.0484957,1.1389692,-0.1420102,0.15247855,0.58906466,1.5712019,-2.142855,-0.369025,1.2800997,-1.2438864,-1.3597229,1.0878893,0.63190174,-0.4411252,0.309184,0,0.23787352,"f0,f1",train
1039,3.6237633,-0.36083585,-1.4878458,0.34229183,1.2937332,-0.5384497,0.5555674,0.31001648,-0.89853275,-0.7678503,-0.25163156,0.18317023,0.43560454,-0.5516269,-0.861854,-0.43910822,-0.41048056,-1.2004999,-1.1629052,0.26309764,0,0.023288975,"f0,f1",train
1040,3.4505112,1.3331943,1.1785057,0.5701483,-0.8906462,-0.109322995,-1.234907,-0.010199494,0.7156599,-0.9743359,-0.15580052,1.47685,-0.24060912,-0.6869326,0.27701488,0.23219088,0.08625566,-0.22038129,1.541179,-0.08075015,1,0.40908983,"f0,f1",train
1041,3.8944585,2.7343748,-1.9447179,0.33135623,-0.74623525,-0.95037025,-1.1208194,0.33942494,-0.5235749,1.843158,0.069263846,1.7703404,-0.33971453,-0.14992373,1.1622283,-1.5660664,0.2844814,0.9223775,0.04584835,-0.749492,1,0.9143133,"f0,f1",train
1042,4.1369286,-0.15893203,-1.1011909,-1.1649684,0.29895023,0.4652293,-1.1279303,0.18828654,0.5360435,0.638842,0.23173794,0.2910609,0.59050417,-0.46796697,0.62093484,0.03073673,-1.818237,-1.8013635,0.2775177,-0.28361207,0,0.034785178,"f0,f1",train
1043,0.072880775,1.6655912,1.1371523,-0.3439312,-0.22979318,0.5936249,1.2879184,0.8621177,1.7653716,-0.4522184,0.4098146,-0.31390542,0.3748459,-0.7654616,1.3525753,-1.5565004,-1.3808959,-0.64360887,-0.6246268,2.3171902,0,0.03169982,"f0,f1",train
1044,4.0657034,-0.3797301,1.7564774,0.12899485,0.91410196,-2.7362309,-0.6957347,1.0157126,1.4858264,-0.12142789,-1.6574572,1.0214937,-0.9562529,-1.2851197,1.9852027,-0.07018759,1.2833911,0.24166152,0.08719854,0.5470364,0,0.022632232,"f0,f1",train
1045,3.5962956,0.7710941,-2.1140506,0.0017784026,-0.8591761,-0.9223908,0.12382444,-0.069806084,0.84401166,0.4435571,0.87711096,-0.2010089,-0.4296166,1.2117345,-0.88117474,-2.5977805,-1.0006508,0.061399847,0.773389,1.6541804,0,0.18599243,"f0,f1",train
1046,-1.1784834,2.3011618,-3.433187,-0.59338,0.034596775,0.49807936,-1.1843741,0.764288,1.3472011,0.80348325,0.117385715,0.8198225,0.27259722,0.18401116,0.12561749,-0.07207959,0.39511696,1.2696024,-0.33418372,0.20101303,0,0.0039062328,"f0,f1",train
1047,1.6194015,3.5639124,-0.73072094,0.44813782,-1.6352028,-0.037716307,-1.4613688,-1.2495383,-1.3113403,0.5596721,0.5299556,-0.5546921,-1.2659894,1.8535755,0.2504891,-0.13632147,1.2083827,0.40433592,0.4108568,1.6446476,1,0.55054504,"f0,f1",train
1048,3.7183208,1.1731999,1.2783716,0.02819179,2.3327403,0.27425328,1.1610316,-0.7610187,0.2745081,1.41019,-1.1541299,-0.37093422,-1.6412694,-3.0742455,-0.015356513,0.6454463,-0.7493287,-0.4175665,0.12380894,-0.7382809,0,0.3381762,"f0,f1",train
1049,2.905367,-0.69362134,-1.422052,0.62103915,2.3133688,1.6770481,-0.7144402,-0.71077275,-0.3163275,0.40226966,0.6474431,0.28647777,0.6744832,0.09886946,1.3522698,1.1467243,-0.090728626,0.69096494,1.7433909,-0.49192795,0,0.01158526,"f0,f1",train
1050,3.924292,2.862565,-0.24649417,-0.6869411,0.93100667,-1.1981343,0.34522685,-1.366843,1.5062094,-0.20119163,-0.5615676,-1.1015831,1.4775281,-0.2210599,-1.2986676,-1.8209038,-0.99982285,-1.3370878,-1.210659,-1.2506942,1,0.9311933,"f0,f1",train
1051,-0.25174636,1.9446385,-2.5084631,1.0991523,0.7482684,0.4469323,0.0057261726,1.1046027,-0.6008661,0.15550116,0.33455214,0.3752877,-0.1805483,1.0615573,0.7582351,0.7509558,-1.1494197,-0.11920843,-1.4901694,0.27921507,0,0.02070446,"f0,f1",train
1052,-0.41910154,4.414925,-0.3839699,0.717496,1.4707848,-1.0132635,0.060308862,0.4663124,-0.7951448,-1.0603713,1.3301725,0.34418795,1.058144,0.27878085,0.124852546,-1.0371555,-1.4562459,-0.8264664,1.2729234,0.16099675,0,0.021016639,"f0,f1",train
1053,1.6484394,-0.36091733,1.7588269,0.714055,0.45574892,-0.844812,-0.39394948,-0.92215407,0.2518484,1.4755466,0.6333796,-1.4133568,0.49430558,-0.5819359,-1.961226,0.35066053,-0.2900708,-0.43221277,0.16546176,-0.2999823,0,0.013549292,"f0,f1",train
1054,3.8334465,-0.3480278,-0.06508421,-0.556838,0.0813498,-0.6741809,-0.51832736,0.9671319,-0.052950982,-0.12306014,0.107619844,-0.4562073,0.9106376,-1.7005178,0.2659669,-1.3679394,-1.6654377,-0.8982995,1.2498738,0.36660418,0,0.023994481,"f0,f1",train
1055,3.2241206,4.022881,2.0559576,0.65324533,0.12901345,-0.42994735,1.2969536,-0.36058706,-1.2534436,-0.8108774,1.1041749,-0.21767873,-1.1161567,1.3210378,0.11151324,-0.38730606,-0.24808821,-0.746312,0.9275559,-0.09274115,1,0.9629804,"f0,f1",train
1056,2.5295258,0.86510116,-3.8448548,1.4605278,-0.03820262,-0.60341454,1.5101998,1.1379662,-0.58402574,-0.50274074,-0.6717857,0.75817776,0.83518076,0.917301,-1.4615115,0.43146804,0.37994045,-0.33113807,0.40914005,0.5104099,0,0.194481,"f0,f1",train
1057,3.7501585,0.03999435,1.8226056,0.37719938,0.3849953,1.0288323,0.8412481,1.2891395,0.39991984,0.030734237,0.3450947,0.18876608,-0.019280802,-1.4026284,-0.6715592,-0.43344712,1.2538358,1.1395222,-1.2964866,1.6410251,0,0.050611097,"f0,f1",train
1058,-0.84066087,3.3461528,2.6654372,0.14982249,-0.0095095225,-0.5388068,-1.8475854,1.4190954,-0.8897532,1.1934459,1.0224111,-1.2511559,-0.89551735,-1.107027,0.30064866,-1.2495588,1.3757254,0.18592142,1.4392608,1.4198074,0,0.008958478,"f0,f1",train
1059,2.778086,1.2695184,-1.756389,-0.9866362,-0.5700471,0.71573573,0.67436534,2.4921262,-1.154215,-0.71287155,-0.19696926,1.3425694,0.7343391,0.07758478,-3.0342019,0.58351505,0.31892183,-0.33962244,2.8492482,0.018675586,1,0.35890582,"f0,f1",train
1060,3.0014267,4.3628592,-4.0391765,0.9736723,-0.2989325,0.852254,-0.20165978,-0.7905968,0.0060378835,0.39477706,-1.5139933,-0.237835,-0.9793011,-1.1000724,0.6406652,0.8031994,0.32796514,-1.1004875,-0.50117767,-1.1126828,1,0.94960624,"f0,f1",train
1061,1.9990758,0.836968,2.7707715,0.45807916,0.7162254,0.16512689,-0.527557,-0.61646783,-0.5082842,-0.11516984,1.2649524,1.3232594,-1.1108189,-0.4897345,0.46584883,1.4372556,-0.8122395,-3.2797186,1.1568537,0.03846323,0,0.15330797,"f0,f1",train
1062,0.32476443,-0.08471099,-0.55723655,-1.3309301,-0.9775337,0.06953202,-0.03125503,-0.9399186,-0.95532405,0.20879298,-0.25201026,-1.5872788,-0.05585147,-0.7640986,0.9909774,0.3460615,-0.6256101,-0.37713462,0.4235339,0.04312393,0,0.0035100952,"f0,f1",train
1063,-1.003404,2.5037174,2.6233027,-0.5229256,0.073563844,1.2641288,-0.043299805,-0.6736814,0.11532253,0.048542447,0.35146895,-3.2103286,0.06366996,0.03467152,0.7507221,-0.22652099,-0.86895514,-0.15569866,-1.2328956,-2.022524,0,0.005860485,"f0,f1",train
1064,3.6280777,-0.6552393,1.7876236,0.6128131,1.1965637,-0.5491215,-0.9639689,-1.1307554,-1.517035,-1.6408783,-2.659309,1.0869907,-2.727475,0.3560697,-0.26111627,-0.060442086,0.8202331,0.41675386,-1.0168161,-0.8648103,0,0.0130640175,"f0,f1",train
1065,4.3442984,2.407691,1.4444311,-0.118051596,0.4806053,-0.3457508,-0.3547932,-1.0102206,1.0072049,0.5644748,1.0645006,-0.5317895,0.21911438,0.9134904,0.2363204,-0.20434408,0.6438731,2.1350875,-0.09837805,0.8531267,1,0.8571103,"f0,f1",train
1066,4.227888,-0.5263956,0.5769385,-2.763062,0.7290658,0.23117307,1.5721397,-0.6812365,0.3327536,-0.109385,-0.64827096,1.1596996,-0.6436557,-0.40983847,-1.3641996,0.40124282,-0.3201245,0.5275672,0.34426183,-0.3792206,0,0.017004486,"f0,f1",train
1067,-0.53906035,4.057118,3.6305542,0.018033316,0.7230856,0.7103603,0.047152914,2.322594,2.0221786,-0.9040109,-1.5109992,-0.7964838,-0.2593615,0.040320583,-0.42201653,0.94703925,-0.69069767,0.52389807,0.40016514,-1.2891532,0,0.01655759,"f0,f1",train
1068,2.8664007,3.2864878,1.4806262,3.1735468,-0.6392431,-0.38635126,0.95278615,1.9239664,-1.4987892,2.0788405,-1.0345732,0.46911868,-0.6027581,-1.1354177,1.775653,0.81261057,-0.6658021,-0.07663483,-0.40984988,1.0380261,1,0.91329634,"f0,f1",train
1069,3.5041757,1.8817861,0.6400309,0.5827522,-0.7785483,0.15533231,-0.45617926,0.7045678,0.37335736,-0.63539934,-1.3111087,1.4584526,2.174721,-1.305773,-0.99678123,-1.9906296,0.36034572,1.051428,0.95716065,0.9476491,1,0.6699601,"f0,f1",train
1070,3.7082286,4.262224,0.5662269,0.44565588,-0.6658892,-0.5412946,-0.7344384,0.9861735,-0.4356463,-1.0742779,-0.40177152,0.47456864,-0.16581884,1.4180435,-1.1664693,0.9181415,-0.19905674,1.2103564,1.6366256,-0.9083184,1,0.98414236,"f0,f1",train
1071,0.7196852,-1.3778783,0.26724112,0.5777005,0.34085125,0.10550807,0.87904465,0.94871956,-1.0288996,-0.9729466,0.0114747565,-1.515203,-0.5434622,-0.24013361,1.0210172,-2.1180346,-1.2152644,0.5762056,1.8655461,0.594788,0,0.0005474885,"f0,f1",train
1072,1.5927345,-0.08265452,0.99149495,0.2019972,1.1690199,-0.7213612,0.9144794,-0.8022457,-0.47073564,1.0401341,1.47332,-0.706733,-1.0668135,-0.12705344,-0.4161032,-0.4309141,-0.21716684,-0.31667194,1.1087434,0.51995176,0,0.02211829,"f0,f1",train
1073,-0.43684787,1.0939599,1.801433,-0.93431264,-2.1180239,0.21854952,1.9268693,-0.5087658,-0.29290426,-1.0190927,0.56423545,0.61442065,-0.49046683,-1.3244964,0.27625746,-1.4162648,-0.1331401,2.6532147,0.60053897,0.006532699,0,0.0062591205,"f0,f1",train
1074,-1.3456739,1.1653528,1.1855298,-0.3727352,-0.12522124,0.15506195,1.3087685,0.06440766,0.1201596,0.66664684,2.5741208,1.8424231,-0.4447773,-1.1302044,1.3518407,-0.47647208,-0.17183876,-0.08427896,0.7093722,-0.7261441,0,0.001139129,"f0,f1",train
1075,-0.058312733,0.6409573,1.8367873,-0.5592011,0.28547046,3.2173438,-0.18974364,-0.241471,1.293175,0.36923033,1.7022654,0.4898393,-0.8884311,0.3243392,0.20847744,-1.2773747,1.2623982,-1.27724,-0.0009188956,0.38706517,0,0.006453855,"f0,f1",train
1076,-0.31590682,-0.6946743,-0.42358685,1.3369431,-0.57868946,1.3435844,0.44099593,-1.6757836,-1.270249,-0.42925593,1.2124038,-0.7856215,0.52280563,-0.62973636,-0.7024329,-0.8765198,0.38993508,0.25519106,0.82964045,-0.53087056,0,0.0003160474,"f0,f1",train
1077,0.94751245,2.3181665,-0.34819412,-0.5328355,-0.71774477,-1.514159,0.79956645,-1.2029427,1.0492395,-0.027704202,-1.3603865,-0.39644468,-0.26902723,-0.41712075,0.74020785,-0.568423,-0.9126507,-0.43718946,0.51281637,0.782957,0,0.20826185,"f0,f1",train
